ID,source_paper,ref_paper
52161,22181968,1987631343
52162,22181968,1991420665
52163,22181968,2049326798
52164,22181968,2049477259
52165,22181968,2074626584
52175,22185223,1971708895
52176,22185223,1982212615
52177,22185223,1999284470
52178,22185223,2033285403
52179,22185223,2054692302
52180,22185223,2136883443
52181,22185223,2141567615
52334,22258555,65276692
52335,22258555,1530549755
52336,22258555,1954661791
52337,22258555,1963953102
52338,22258555,2141963879
52339,22258555,2147483647
52340,22258555,2147483647
52515,22344070,1575385540
52516,22344070,2074531605
52517,22344070,2095629588
52518,22344070,2095898243
52519,22344070,2104517740
52520,22344070,2110042475
52521,22344070,2130790725
52649,22391959,1997588765
52650,22391959,2014530733
52651,22391959,2117729710
52652,22391959,2126832242
52653,22391959,2131791582
52654,22391959,2147483647
52780,22441911,1990423079
52781,22441911,2013654121
52782,22441911,2040305564
52783,22441911,2064428225
52784,22441911,2109642804
52785,22441911,2110081110
52871,22480594,1586147123
52872,22480594,1977093640
52873,22480594,2018940740
52874,22480594,2021891866
52875,22480594,2024342081
52876,22480594,2068608860
52879,22484262,1996806668
52880,22484262,2009889907
52881,22484262,2012110143
52882,22484262,2095229566
52883,22484262,2118642919
52884,22484262,2129903593
52914,22496037,6205746
52915,22496037,242005869
52916,22496037,650231220
52917,22496037,1711668075
52918,22496037,2005364767
52919,22496037,2030923574
52920,22496037,2137683306
52949,22514858,2007759528
52950,22514858,2075225264
52951,22514858,2080887262
52952,22514858,2099029413
52953,22514858,2118975300
52954,22514858,2129780773
52985,22532118,1913987579
52986,22532118,1988393390
52987,22532118,1991923623
52988,22532118,2038313955
52989,22532118,2083136237
52990,22532118,2091161969
52991,22532118,2129863803
52992,22532118,2134033103
52993,22532118,2147483647
53056,22555559,1991887416
53057,22555559,2044837367
53058,22555559,2095281102
53059,22555559,2147417591
53060,22555559,2147483647
53061,22555559,2147483647
53066,22559124,1972265611
53067,22559124,1972384032
53068,22559124,2034680431
53069,22559124,2055844502
53070,22559124,2113866350
53071,22559124,2117317485
53072,22559124,2147483647
53173,22613763,1970546052
53174,22613763,1984730040
53175,22613763,1994476492
53176,22613763,1998207793
53177,22613763,2002058542
53178,22613763,2005322335
53179,22613763,2007652604
53180,22613763,2036392261
53181,22613763,2039050118
53182,22613763,2039932456
53183,22613763,2051593533
53184,22613763,2053299172
53185,22613763,2055003132
53186,22613763,2063384777
53217,22631549,1974808718
53218,22631549,2025119563
53219,22631549,2026858747
53220,22631549,2047854878
53221,22631549,2048114706
53222,22631549,2088195656
53223,22631549,2089986594
53224,22631549,2096787550
53226,22635165,1974836820
53227,22635165,1997830403
53228,22635165,2061505696
53229,22635165,2081734766
53230,22635165,2088375379
53231,22635165,2128152960
53232,22635165,2147483647
53297,22661569,85259583
53298,22661569,157159513
53299,22661569,2011557653
53300,22661569,2058895840
53301,22661569,2072990366
53302,22661569,2078471619
53303,22661569,2106882534
53304,22661569,2112061642
53305,22661569,2147483647
53412,22700074,1965666459
53413,22700074,1991807082
53414,22700074,2004546324
53415,22700074,2016198016
53416,22700074,2147483647
53417,22700074,2147483647
53422,22704544,25574170
53423,22704544,1491109154
53424,22704544,2026704145
53425,22704544,2103312948
53426,22704544,2146663965
53427,22704544,2147483647
53649,22794006,1967679856
53650,22794006,1976601067
53651,22794006,2062087581
53652,22794006,2108464868
53653,22794006,2118069096
53654,22794006,2147483647
53767,22855160,1966068333
53768,22855160,1966240503
53769,22855160,2006759753
53770,22855160,2064355165
53771,22855160,2095894848
53772,22855160,2114776492
53773,22855160,2146273436
53798,22862900,1496627614
53799,22862900,1969769253
53800,22862900,1975568218
53801,22862900,1985638078
53802,22862900,2003734121
53803,22862900,2023119648
53804,22862900,2147483647
53933,22921420,1987564900
53934,22921420,1996422692
53935,22921420,2006158980
53936,22921420,2012005216
53937,22921420,2103972113
53938,22921420,2104130324
53965,22935332,1677786893
53966,22935332,1980785735
53967,22935332,1993711942
53968,22935332,1999899533
53969,22935332,2007004564
53970,22935332,2008978689
53971,22935332,2042274367
53972,22935332,2114660893
53973,22935332,2141443242
53974,22935332,2147483647
54080,22978669,93590824
54081,22978669,1831186908
54082,22978669,1978684594
54083,22978669,2023355522
54084,22978669,2036271778
54085,22978669,2094275695
54121,22998146,64448762
54122,22998146,2056030034
54123,22998146,2061773773
54124,22998146,2087609837
54125,22998146,2131717447
54126,22998146,2134031328
54246,23065112,1988911003
54247,23065112,2006017095
54248,23065112,2047243213
54249,23065112,2111373412
54250,23065112,2147483647
54251,23065112,2147483647
54411,23128526,2030458477
54412,23128526,2050335974
54413,23128526,2053109387
54414,23128526,2062752859
54415,23128526,2067287908
54416,23128526,2093210680
54429,23133222,1978499382
54430,23133222,2031630601
54431,23133222,2043944189
54432,23133222,2054572692
54433,23133222,2063284417
54434,23133222,2147483647
54448,23137167,1909118382
54449,23137167,1963909450
54450,23137167,1968452434
54451,23137167,1988994414
54452,23137167,1998819095
54453,23137167,2009924284
54454,23137167,2011868399
54455,23137167,2022356586
54456,23137167,2067653469
54457,23137167,2094468831
54458,23137167,2126696582
54566,23199070,1973861730
54567,23199070,1988842623
54568,23199070,2003691314
54569,23199070,2018200555
54570,23199070,2025126137
54571,23199070,2026347655
54572,23199070,2040687623
54573,23199070,2045296571
54574,23199070,2114872541
54575,23199070,2127527429
54576,23199070,2147483647
54643,23232419,2036978149
54644,23232419,2062368760
54645,23232419,2121754658
54646,23232419,2124457205
54647,23232419,2139694898
54648,23232419,2142560611
54649,23232419,2147483647
54650,23232419,2147483647
54663,23241234,1792278756
54664,23241234,1967724361
54665,23241234,2126993510
54666,23241234,2147483647
54667,23241234,2147483647
54668,23241234,2147483647
54769,23286487,1546941802
54770,23286487,1980906239
54771,23286487,2005364767
54772,23286487,2038548616
54773,23286487,2043191085
54774,23286487,2058626312
54775,23286487,2147483647
54855,23323151,2063067675
54856,23323151,2071401446
54857,23323151,2072713084
54858,23323151,2086349259
54859,23323151,2095131407
54860,23323151,2147483647
55067,23434438,1969984037
55068,23434438,2014671436
55069,23434438,2036365265
55070,23434438,2063058035
55071,23434438,2074452331
55072,23434438,2120345366
55073,23434438,2130817816
55094,23439281,1985183520
55095,23439281,1998444616
55096,23439281,2011557383
55097,23439281,2014797861
55098,23439281,2065017983
55099,23439281,2145544638
55183,23473765,1659020806
55184,23473765,1974190998
55185,23473765,1981333432
55186,23473765,2129099498
55187,23473765,2132815586
55188,23473765,2147483647
55351,23541463,58781230
55352,23541463,1998642471
55353,23541463,2048576183
55354,23541463,2068940273
55355,23541463,2147483647
55356,23541463,2147483647
55386,23557512,1253697888
55387,23557512,2079886410
55388,23557512,2082000172
55389,23557512,2097203966
55390,23557512,2124563750
55391,23557512,2138205958
55413,23567877,46690539
55414,23567877,1995172088
55415,23567877,2000463048
55416,23567877,2012326074
55417,23567877,2033082521
55418,23567877,2073935453
55425,23568731,1829780233
55426,23568731,1980052880
55427,23568731,2058445956
55428,23568731,2071823122
55429,23568731,2073823716
55430,23568731,2095406133
55431,23568731,2113915152
55432,23568731,2124030271
55433,23568731,2135750628
55434,23568731,2145933466
55435,23568731,2147483647
55541,23624565,1939173654
55542,23624565,1991601559
55543,23624565,1999484572
55544,23624565,2039035572
55545,23624565,2045084297
55546,23624565,2055173362
55547,23624565,2103868498
55548,23624565,2147483647
55549,23624565,2147483647
55554,23629192,1970762100
55555,23629192,1976083708
55556,23629192,1994535156
55557,23629192,1995856926
55558,23629192,1998092008
55559,23629192,1998306433
55560,23629192,2004244335
55561,23629192,2012780108
55562,23629192,2021425036
55563,23629192,2022568937
55564,23629192,2052667112
55565,23629192,2074951219
55566,23629192,2079638073
55567,23629192,2106358343
55568,23629192,2141162813
55569,23629192,2147483647
55576,23633671,1673499395
55577,23633671,1986173197
55578,23633671,2016580451
55579,23633671,2073129636
55580,23633671,2097780447
55581,23633671,2122655209
55582,23633671,2147483647
55663,23663410,1968129169
55664,23663410,1978684995
55665,23663410,1986143901
55666,23663410,2022715973
55667,23663410,2029074727
55668,23663410,2056975410
55669,23663410,2073434862
55670,23663410,2084077226
55671,23663410,2110277803
55672,23663410,2139358369
55673,23663410,2147483647
55674,23663410,2147483647
55763,23699611,2001897420
55764,23699611,2039625460
55765,23699611,2050800695
55766,23699611,2078159285
55767,23699611,2129779479
55768,23699611,2141016797
55774,23704941,141766638
55775,23704941,1988147224
55776,23704941,1996117358
55777,23704941,1996919966
55778,23704941,1998691772
55779,23704941,2018091513
55780,23704941,2041800056
55781,23704941,2045567746
55782,23704941,2045806820
55783,23704941,2046121838
55784,23704941,2061159757
55785,23704941,2064964332
55786,23704941,2066504122
55787,23704941,2077310552
55788,23704941,2082180649
55789,23704941,2143541398
55790,23704941,2147483647
55791,23704941,2147483647
55801,23710076,1995946464
55802,23710076,2016355843
55803,23710076,2016704563
55804,23710076,2019243277
55805,23710076,2046997866
55806,23710076,2049420045
55807,23710076,2069420753
55808,23710076,2086011383
56145,23855289,1965273622
56146,23855289,1996747774
56147,23855289,2008738445
56148,23855289,2013443174
56149,23855289,2018595535
56150,23855289,2047470479
56151,23855289,2076053527
56152,23855289,2076080712
56224,23884047,1531537331
56225,23884047,1697523131
56226,23884047,1981516673
56227,23884047,2017285203
56228,23884047,2119911216
56229,23884047,2147483647
56496,24017402,1518452118
56497,24017402,2017875853
56498,24017402,2020027019
56499,24017402,2034003736
56500,24017402,2066122733
56501,24017402,2069878300
56502,24017402,2087515512
56588,24045404,1979519103
56589,24045404,1992408462
56590,24045404,2004095611
56591,24045404,2074026361
56592,24045404,2086357721
56593,24045404,2118253219
56594,24045404,2128363112
56595,24045404,2146558620
56675,24073614,1976416233
56676,24073614,1987818568
56677,24073614,2003393984
56678,24073614,2030887162
56679,24073614,2047480702
56680,24073614,2121936071
56722,24090294,1991417722
56723,24090294,2004471993
56724,24090294,2031416354
56725,24090294,2032543849
56726,24090294,2060197495
56727,24090294,2068464983
56728,24090294,2108478047
56729,24090294,2147483647
56752,24097888,31101209
56753,24097888,143753117
56754,24097888,1602446144
56755,24097888,1965806742
56756,24097888,1992603978
56757,24097888,2089277080
56758,24097888,2147483647
56759,24097888,2147483647
56761,24098092,193043204
56762,24098092,1483437180
56763,24098092,1990904977
56764,24098092,1997333848
56765,24098092,2010344004
56766,24098092,2133544514
56775,24108287,1965938863
56776,24108287,1972728764
56777,24108287,2002182414
56778,24108287,2025360038
56779,24108287,2025438906
56780,24108287,2041582334
56781,24108287,2077335188
56834,24137899,22942854
56835,24137899,1986140162
56836,24137899,1996572740
56837,24137899,2012976019
56838,24137899,2091082509
56839,24137899,2124805291
56840,24137899,2147483647
56841,24137899,2147483647
57361,24368747,1678138068
57362,24368747,1890755091
57363,24368747,1969753873
57364,24368747,2015300224
57365,24368747,2092501833
57366,24368747,2140646931
57367,24368747,2147483647
57456,24414546,251197661
57457,24414546,1570680588
57458,24414546,1964484547
57459,24414546,1993937892
57460,24414546,2057893242
57461,24414546,2147483647
57499,24436004,1975836044
57500,24436004,1999538382
57501,24436004,2017837640
57502,24436004,2049258315
57503,24436004,2050620572
57504,24436004,2050654927
57505,24436004,2060542222
57506,24436004,2076668176
57507,24436004,2123060295
57508,24436004,2139015171
57509,24436004,2142423018
57611,24482599,1869004865
57612,24482599,1938553409
57613,24482599,1991691574
57614,24482599,2002759821
57615,24482599,2014051082
57616,24482599,2051150386
57617,24482599,2053087896
57618,24482599,2062403124
57652,24489732,2026676911
57653,24489732,2029578289
57654,24489732,2045371085
57655,24489732,2073461340
57656,24489732,2076573993
57657,24489732,2105151193
57658,24489732,2128774044
57930,24607679,86588832
57931,24607679,1591207104
57932,24607679,2025334581
57933,24607679,2067670378
57934,24607679,2129319296
57935,24607679,2146436356
58125,24686580,139280552
58126,24686580,1999498517
58127,24686580,2025289529
58128,24686580,2025926628
58129,24686580,2027547799
58130,24686580,2034856813
58131,24686580,2145515127
58151,24697305,1555441023
58152,24697305,1661899502
58153,24697305,1969664298
58154,24697305,2012097474
58155,24697305,2063301738
58156,24697305,2073173214
58182,24709350,1984137882
58183,24709350,2000600409
58184,24709350,2017968214
58185,24709350,2035203405
58186,24709350,2086520553
58187,24709350,2137048952
58188,24709350,2147483647
58203,24714021,1903413493
58204,24714021,1980682670
58205,24714021,2026720930
58206,24714021,2044059467
58207,24714021,2083336347
58208,24714021,2091408737
58310,24753782,1951021898
58311,24753782,1978991747
58312,24753782,1988016490
58313,24753782,1993430370
58314,24753782,1996878798
58315,24753782,2036384994
58334,24766020,641428649
58335,24766020,2020631216
58336,24766020,2025398760
58337,24766020,2067321770
58338,24766020,2127046109
58339,24766020,2135135563
58436,24812311,2059362953
58437,24812311,2062345731
58438,24812311,2076716761
58439,24812311,2089535255
58440,24812311,2105627116
58441,24812311,2125728980
58570,24871380,1977141350
58571,24871380,2022605888
58572,24871380,2099236176
58573,24871380,2099575771
58574,24871380,2120418349
58575,24871380,2132503235
58576,24871380,2143945489
58664,24908753,1978709554
58665,24908753,1994118731
58666,24908753,2003985512
58667,24908753,2019767676
58668,24908753,2059631627
58669,24908753,2072511595
58670,24908753,2119120707
58671,24908753,2138107312
58688,24915662,1967340797
58689,24915662,1972132609
58690,24915662,2001308670
58691,24915662,2004416668
58692,24915662,2089198034
58693,24915662,2107861375
58694,24915662,2147483647
58771,24955646,1972268752
58772,24955646,1992296270
58773,24955646,1997223407
58774,24955646,2050844892
58775,24955646,2065510014
58776,24955646,2106468261
58777,24955646,2124467126
58778,24955646,2147483647
58779,24955646,2147483647
58924,25033292,2018422897
58925,25033292,2044546810
58926,25033292,2058743654
58927,25033292,2113798640
58928,25033292,2118625836
58929,25033292,2122016325
58930,25033292,2126328573
58994,25052567,2004105314
58995,25052567,2044227766
58996,25052567,2063063022
58997,25052567,2113869393
58998,25052567,2147483647
58999,25052567,2147483647
59000,25052567,2147483647
59063,25076037,1515075632
59064,25076037,1979345113
59065,25076037,2018759091
59066,25076037,2072576050
59067,25076037,2122687906
59068,25076037,2147483647
59113,25096446,348133322
59114,25096446,1973014880
59115,25096446,2002754870
59116,25096446,2005133256
59117,25096446,2015705003
59118,25096446,2058571954
59119,25096446,2068162067
59120,25096446,2133196732
59231,25145022,1547377621
59232,25145022,1662819364
59233,25145022,1975264481
59234,25145022,2079127714
59235,25145022,2079187903
59236,25145022,2081769332
59237,25145022,2114093939
59302,25179291,159891951
59303,25179291,2006205564
59304,25179291,2008184265
59305,25179291,2030905853
59306,25179291,2032397213
59307,25179291,2044679226
59478,25255472,1970325604
59479,25255472,2001383123
59480,25255472,2028920210
59481,25255472,2040186564
59482,25255472,2051801470
59483,25255472,2063103271
59484,25255472,2084950498
59485,25255938,15062023
59486,25255938,1966175452
59487,25255938,1985169803
59488,25255938,2028475043
59489,25255938,2066745213
59490,25255938,2138395111
59525,25269226,1838616807
59526,25269226,1965901600
59527,25269226,2004798728
59528,25269226,2024812887
59529,25269226,2079115295
59530,25269226,2128067577
59673,25338134,192297667
59674,25338134,1970558739
59675,25338134,1999694011
59676,25338134,2009283011
59677,25338134,2013896156
59678,25338134,2089693363
59679,25338134,2130136918
59680,25338134,2147483647
59681,25338134,2147483647
60240,25579626,153399000
60241,25579626,1896372304
60242,25579626,2000781556
60243,25579626,2022928215
60244,25579626,2045315837
60245,25579626,2063989698
60246,25579626,2066534219
60247,25579626,2128136902
60249,25579923,73429258
60250,25579923,120832430
60251,25579923,1987001960
60252,25579923,1987940600
60253,25579923,2048529677
60254,25579923,2100990638
60255,25579923,2119717996
60319,25614094,398064622
60320,25614094,921193748
60321,25614094,1210895438
60322,25614094,1868549501
60323,25614094,1968443362
60324,25614094,1974446921
60325,25614094,1986489290
60326,25614094,2003915695
60327,25614094,2015864942
60328,25614094,2018785981
60329,25614094,2019073170
60330,25614094,2020774880
60331,25614094,2038636378
60332,25614094,2043891866
60333,25614094,2064052521
60334,25614094,2070559701
60335,25614094,2078115609
60336,25614094,2147483647
60337,25614094,2147483647
60354,25620682,1518896482
60355,25620682,1982789371
60356,25620682,2095744220
60357,25620682,2107531307
60358,25620682,2126617328
60359,25620682,2147483647
60550,25700550,434587020
60551,25700550,1576500484
60552,25700550,1985108720
60553,25700550,1985721027
60554,25700550,2033076206
60555,25700550,2095012462
60556,25700550,2132353046
60557,25700550,2147483647
60708,25766599,1988997369
60709,25766599,2005866160
60710,25766599,2030929256
60711,25766599,2032240107
60712,25766599,2055862951
60713,25766599,2059530396
60714,25766599,2066933832
60715,25766599,2081154408
60716,25766599,2081779015
60717,25766599,2082320108
60718,25766599,2147483647
60783,25795032,140957336
60784,25795032,154239257
60785,25795032,263149723
60786,25795032,1981613679
60787,25795032,2001215144
60788,25795032,2019628436
60789,25795032,2030350400
60790,25795032,2033122225
60791,25795032,2051160165
60792,25795032,2058235270
60793,25795032,2061927518
60974,25877624,597408529
60975,25877624,1999655867
60976,25877624,2052935138
60977,25877624,2070146492
60978,25877624,2098031897
60979,25877624,2147483647
61127,25954947,131448953
61128,25954947,174499089
61129,25954947,1516712454
61130,25954947,1594515045
61131,25954947,1986190778
61132,25954947,1991420805
61133,25954947,2025755659
61134,25954947,2028125623
61135,25954947,2028902002
61136,25954947,2033946167
61137,25954947,2079871154
61138,25954947,2081971674
61139,25954947,2082965573
61140,25954947,2147483647
61150,25957535,1499343644
61151,25957535,1988316236
61152,25957535,1995419973
61153,25957535,1998036882
61154,25957535,2011218294
61155,25957535,2028664367
61156,25957535,2047250094
61157,25957535,2063148855
61206,25981333,1625664615
61207,25981333,1749279251
61208,25981333,2019845113
61209,25981333,2084688240
61210,25981333,2130817720
61211,25981333,2147483647
61348,26041211,2077396527
61349,26041211,2102635365
61350,26041211,2111703934
61351,26041211,2129775985
61352,26041211,2142045387
61353,26041211,2147483647
61354,26041211,2147483647
61434,26070359,1973328552
61435,26070359,1993271928
61436,26070359,2046731801
61437,26070359,2051592049
61438,26070359,2071610275
61439,26070359,2147483647
61462,26075625,211372458
61463,26075625,2052885117
61464,26075625,2061920971
61465,26075625,2067459654
61466,26075625,2088238592
61467,26075625,2107481076
61468,26075625,2147483647
61616,26143756,2017395880
61617,26143756,2027824949
61618,26143756,2067590003
61619,26143756,2075175463
61620,26143756,2094995240
61621,26143756,2099252256
61622,26143756,2124952973
61623,26143756,2147483647
61660,26155307,1600771042
61661,26155307,1977958044
61662,26155307,1999015953
61663,26155307,2075306970
61664,26155307,2091887520
61665,26155307,2114340483
61710,26183232,73668461
61711,26183232,1978835255
61712,26183232,1993751562
61713,26183232,1995579848
61714,26183232,2047112768
61715,26183232,2074697526
61716,26183232,2093927492
61717,26183232,2128685888
61718,26183232,2147483647
61719,26183232,2147483647
61769,26200841,1966218141
61770,26200841,1975403276
61771,26200841,2000998080
61772,26200841,2012911918
61773,26200841,2018168645
61774,26200841,2023004333
61775,26200841,2026034039
61776,26200841,2057238815
61777,26200841,2147483647
61778,26200841,2147483647
61779,26200841,2147483647
61867,26238322,1966563415
61868,26238322,1974864607
61869,26238322,1983695280
61870,26238322,1990167848
61871,26238322,2071846105
61872,26238322,2094651478
61873,26238322,2101730981
61874,26238322,2134481313
61889,26245293,2005721219
61890,26245293,2010386894
61891,26245293,2044654319
61892,26245293,2064083206
61893,26245293,2071419362
61894,26245293,2133469585
61941,26269123,181436911
61942,26269123,1546171873
61943,26269123,2004026774
61944,26269123,2029449014
61945,26269123,2114378255
61946,26269123,2142599475
62072,26310514,2007283815
62073,26310514,2061479972
62074,26310514,2078971853
62075,26310514,2083323739
62076,26310514,2107635360
62077,26310514,2109538754
62078,26310514,2147483647
62182,26355467,1967865853
62183,26355467,1991947515
62184,26355467,2039677400
62185,26355467,2092211169
62186,26355467,2110972501
62187,26355467,2115512200
62188,26355467,2124010301
62189,26355467,2134160270
62203,26362766,76123484
62204,26362766,201634141
62205,26362766,1774940923
62206,26362766,1964344010
62207,26362766,2032171199
62208,26362766,2051886524
62209,26362766,2110491903
62210,26362766,2147483647
62211,26362766,2147483647
62225,26369638,1967619341
62226,26369638,2015481214
62227,26369638,2035295968
62228,26369638,2046670582
62229,26369638,2055074660
62230,26369638,2056879548
62231,26369638,2147483647
62259,26392109,1543131108
62260,26392109,1977145788
62261,26392109,1992403182
62262,26392109,2035870695
62263,26392109,2119143694
62264,26392109,2147483647
62355,26435430,144646049
62356,26435430,202278163
62357,26435430,2048932314
62358,26435430,2099153552
62359,26435430,2145505569
62360,26435430,2147483647
62369,26441395,1971817152
62370,26441395,1980234989
62371,26441395,1996540971
62372,26441395,2062939670
62373,26441395,2064438027
62374,26441395,2070186917
62375,26441395,2076445084
62376,26441395,2091109187
62446,26469523,1543231618
62447,26469523,1966240619
62448,26469523,1967078576
62449,26469523,1982535009
62450,26469523,2015493730
62451,26469523,2038063125
62452,26469523,2038720758
62453,26469523,2052076460
62454,26469523,2147483647
62900,26682024,38678530
62901,26682024,1816265349
62902,26682024,1816579705
62903,26682024,1975864229
62904,26682024,2016270258
62905,26682024,2043886194
62921,26691333,1979897223
62922,26691333,1985436342
62923,26691333,1994086687
62924,26691333,2013420982
62925,26691333,2080028924
62926,26691333,2096301063
63204,26813405,1965795799
63205,26813405,1973597450
63206,26813405,1995218530
63207,26813405,2065391176
63208,26813405,2084122722
63209,26813405,2086366341
63210,26813405,2147483647
63225,26821239,1620478163
63226,26821239,1906832763
63227,26821239,2056302937
63228,26821239,2079585995
63229,26821239,2105613934
63230,26821239,2111863839
63231,26821239,2125505694
63238,26824617,1999195305
63239,26824617,2015465857
63240,26824617,2048055615
63241,26824617,2082750652
63242,26824617,2116847664
63243,26824617,2147483647
63251,26830775,2002342826
63252,26830775,2003957335
63253,26830775,2031459250
63254,26830775,2045569389
63255,26830775,2064157415
63256,26830775,2121683239
63266,26834854,753828048
63267,26834854,1980478162
63268,26834854,2005087735
63269,26834854,2019695935
63270,26834854,2049022748
63271,26834854,2053590485
63272,26834854,2073486807
63409,26902028,1995874983
63410,26902028,2033750203
63411,26902028,2053809220
63412,26902028,2064448859
63413,26902028,2085714759
63414,26902028,2135786393
63415,26902028,2147483647
63637,26995931,2021329635
63638,26995931,2031148917
63639,26995931,2048411121
63640,26995931,2126400151
63641,26995931,2128711916
63642,26995931,2139111417
63907,27118114,1573723637
63908,27118114,1979402755
63909,27118114,1980908079
63910,27118114,1982102391
63911,27118114,2019811732
63912,27118114,2027166036
64024,27167620,2014537503
64025,27167620,2027264376
64026,27167620,2035631539
64027,27167620,2041902040
64028,27167620,2043498282
64029,27167620,2106951989
64257,27271998,2026079797
64258,27271998,2037980728
64259,27271998,2044263854
64260,27271998,2054256657
64261,27271998,2066154644
64262,27271998,2110797285
64448,27358277,1587451388
64449,27358277,1993517231
64450,27358277,2042248645
64451,27358277,2082382488
64452,27358277,2084782228
64453,27358277,2090156956
64670,27454664,124341783
64671,27454664,1553715270
64672,27454664,1802850242
64673,27454664,1833265370
64674,27454664,2006316301
64675,27454664,2028382752
64676,27454664,2109130949
64743,27482262,182602718
64744,27482262,1979877610
64745,27482262,2041476874
64746,27482262,2045215206
64747,27482262,2092785045
64748,27482262,2118607380
64749,27482262,2134295588
64843,27524088,150891269
64844,27524088,2037815471
64845,27524088,2058926414
64846,27524088,2079858389
64847,27524088,2090471790
64848,27524088,2094581205
64893,27540911,850916749
64894,27540911,1997251628
64895,27540911,2023674060
64896,27540911,2048031337
64897,27540911,2086187764
64898,27540911,2109735732
64899,27540911,2121343563
64931,27557624,1485903684
64932,27557624,1974850600
64933,27557624,2031103860
64934,27557624,2049713049
64935,27557624,2091590007
64936,27557624,2125470054
64937,27557624,2147483647
64970,27578198,1686085663
64971,27578198,1993382464
64972,27578198,2006701829
64973,27578198,2078955755
64974,27578198,2147483647
64975,27578198,2147483647
65071,27619749,128813806
65072,27619749,179001448
65073,27619749,364412881
65074,27619749,603924080
65075,27619749,1194116552
65076,27619749,1966399944
65077,27619749,1989194620
65078,27619749,2016869289
65079,27619749,2030705251
65080,27619749,2034065491
65081,27619749,2035490589
65082,27619749,2037924398
65083,27619749,2056310642
65084,27619749,2066460007
65085,27619749,2075735249
65086,27619749,2077188122
65087,27619749,2081227193
65088,27619749,2084153314
65089,27619749,2126203214
65090,27619749,2126457457
65091,27619749,2127196447
65092,27619749,2147483647
65093,27619749,2147483647
65094,27619749,2147483647
65095,27619749,2147483647
65096,27619749,2147483647
65175,27647802,2052708586
65176,27647802,2056801629
65177,27647802,2088059704
65178,27647802,2092918590
65179,27647802,2125567054
65180,27647802,2139327550
65266,27691218,2014628805
65267,27691218,2118001885
65268,27691218,2144036146
65269,27691218,2147483647
65270,27691218,2147483647
65271,27691218,2147483647
65380,27730732,1576693029
65381,27730732,1994243055
65382,27730732,2017066330
65383,27730732,2052055943
65384,27730732,2079813087
65385,27730732,2147483647
65642,27825047,2013112874
65643,27825047,2024952681
65644,27825047,2029886459
65645,27825047,2043576751
65646,27825047,2088696690
65647,27825047,2147483647
65648,27825047,2147483647
65685,27840060,1989246472
65686,27840060,1996137802
65687,27840060,2035570446
65688,27840060,2082187144
65689,27840060,2134233533
65690,27840060,2147483647
65705,27851086,49050829
65706,27851086,60482308
65707,27851086,2053023281
65708,27851086,2067199333
65709,27851086,2067964137
65710,27851086,2085755794
65711,27851086,2085777757
65927,27951056,1584160754
65928,27951056,2039410291
65929,27951056,2061306942
65930,27951056,2068240610
65931,27951056,2093628776
65932,27951056,2135368384
65995,27984013,2002679485
65996,27984013,2018217912
65997,27984013,2109971484
65998,27984013,2135292509
65999,27984013,2147483647
66000,27984013,2147483647
66154,28053943,1979637719
66155,28053943,2003957034
66156,28053943,2027447109
66157,28053943,2093689368
66158,28053943,2118099863
66159,28053943,2120357525
66452,28199093,1983855073
66453,28199093,2005397345
66454,28199093,2020955495
66455,28199093,2021367971
66456,28199093,2106703200
66457,28199093,2123665956
66527,28230416,1967569731
66528,28230416,1998011034
66529,28230416,2001752369
66530,28230416,2044590513
66531,28230416,2092317763
66532,28230416,2138679953
66542,28237855,1968960649
66543,28237855,2008453512
66544,28237855,2042774028
66545,28237855,2063597547
66546,28237855,2073173414
66547,28237855,2145086282
66588,28257879,1559999370
66589,28257879,1965830664
66590,28257879,2016220818
66591,28257879,2037811159
66592,28257879,2104000397
66593,28257879,2147483647
66597,28261492,606933257
66598,28261492,1995710751
66599,28261492,2002372780
66600,28261492,2013435645
66601,28261492,2027334429
66602,28261492,2048678299
66603,28261492,2070745164
66617,28264501,2014732115
66618,28264501,2057087204
66619,28264501,2088763689
66620,28264501,2100475731
66621,28264501,2147483647
66622,28264501,2147483647
66772,28325299,2009121009
66773,28325299,2051662886
66774,28325299,2057876750
66775,28325299,2086054043
66776,28325299,2088274200
66777,28325299,2107378995
66905,28393915,1577974544
66906,28393915,1988782635
66907,28393915,2020562678
66908,28393915,2064225469
66909,28393915,2076294786
66910,28393915,2082326607
66948,28409979,1581300995
66949,28409979,2016687960
66950,28409979,2063597031
66951,28409979,2104103470
66952,28409979,2109740270
66953,28409979,2119642994
66954,28409979,2147483647
67034,28451638,622909967
67035,28451638,943240380
67036,28451638,1970149876
67037,28451638,1974120650
67038,28451638,1993441504
67039,28451638,2010354635
67040,28451638,2066367490
67041,28451638,2094920029
67050,28456490,1882142355
67051,28456490,1983274903
67052,28456490,1991027199
67053,28456490,2000912877
67054,28456490,2008717431
67055,28456490,2008926933
67056,28456490,2057441539
67057,28456490,2065180863
67058,28456490,2076120354
67059,28456490,2081937987
67060,28456490,2126350898
67061,28456490,2147483647
67190,28513823,21159533
67191,28513823,1965533003
67192,28513823,1975501086
67193,28513823,2001511270
67194,28513823,2037248247
67195,28513823,2056438058
67196,28513823,2057514786
67208,28518106,1967731502
67209,28518106,1975413963
67210,28518106,2036557662
67211,28518106,2036892348
67212,28518106,2105701406
67213,28518106,2111069854
67319,28566849,88771700
67320,28566849,1532861771
67321,28566849,1682254578
